id_vente;id_bien;date;valeur
25262;25262;27/05/2020;352000
25263;25263;27/05/2020;201400
25264;25264;27/05/2020;272000
25265;25265;27/05/2020;135000
25266;25266;27/05/2020;158000
25267;25267;27/05/2020;113000
25268;25268;27/05/2020;168200
25269;25269;27/05/2020;185000
25270;25270;28/05/2020;87000
25271;25271;28/05/2020;27000
25272;25272;28/05/2020;41000
25273;25273;28/05/2020;80000
25274;25274;28/05/2020;125000
25275;25275;28/05/2020;107871
25276;25276;28/05/2020;45500
25277;25277;28/05/2020;85000
25278;25278;28/05/2020;175000
25279;25279;28/05/2020;152000
25280;25280;28/05/2020;475000
25281;25281;28/05/2020;128000
25282;25282;28/05/2020;288000
25283;25283;28/05/2020;127500
25284;25284;28/05/2020;165000
25285;25285;28/05/2020;81300
25286;25286;28/05/2020;167500
25287;25287;28/05/2020;422000
25288;25288;28/05/2020;83000
25289;25289;28/05/2020;136000
25290;25290;28/05/2020;60000
25291;25291;28/05/2020;210000
25292;25292;28/05/2020;145000
25293;25293;28/05/2020;97000
25294;25294;28/05/2020;79000
25295;25295;28/05/2020;84700
25296;25296;28/05/2020;43500
25297;25297;28/05/2020;115000
25298;25298;28/05/2020;180000
25299;25299;28/05/2020;49000
25300;25300;28/05/2020;119000
25301;25301;28/05/2020;48500
25302;25302;28/05/2020;102000
25303;25303;28/05/2020;120000
25304;25304;28/05/2020;224000
25305;25305;28/05/2020;77000
25306;25306;28/05/2020;87000
25307;25307;28/05/2020;66000
25308;25308;28/05/2020;92000
25309;25309;28/05/2020;290000
25310;25310;28/05/2020;65500
25311;25311;28/05/2020;173200
25312;25312;28/05/2020;185000
25313;25313;28/05/2020;60000
25314;25314;28/05/2020;34000
25315;25315;28/05/2020;71000
25316;25316;28/05/2020;33000
25317;25317;28/05/2020;52500
25318;25318;28/05/2020;243000
25319;25319;28/05/2020;32000
25320;25320;28/05/2020;151841
25321;25321;28/05/2020;73000
25322;25322;28/05/2020;70000
25323;25323;28/05/2020;90000
25324;25324;28/05/2020;110000
25325;25325;28/05/2020;134750
25326;25326;28/05/2020;132100
25327;25327;28/05/2020;45500
25328;25328;28/05/2020;98000
25329;25329;28/05/2020;126000
25330;25330;28/05/2020;84000
25331;25331;28/05/2020;58000
25332;25332;28/05/2020;37000
25333;25333;28/05/2020;82000
25334;25334;28/05/2020;68000
25335;25335;28/05/2020;47000
25336;25336;28/05/2020;104000
25337;25337;28/05/2020;34020
25338;25338;28/05/2020;278000
25339;25339;28/05/2020;170000
25340;25340;28/05/2020;205000
25341;25341;28/05/2020;249400
25342;25342;28/05/2020;285000
25343;25343;28/05/2020;208355
25344;25344;28/05/2020;138000
25345;25345;28/05/2020;254500
25346;25346;28/05/2020;159650
25347;25347;28/05/2020;122000
25348;25348;28/05/2020;68500
25349;25349;28/05/2020;70000
25350;25350;28/05/2020;15000
25351;25351;28/05/2020;204410
25352;25352;28/05/2020;270000
25353;25353;28/05/2020;130000
25354;25354;28/05/2020;332000
25355;25355;28/05/2020;122000
25356;25356;28/05/2020;198075
25357;25357;28/05/2020;253000
25358;25358;28/05/2020;247500
25359;25359;28/05/2020;671000
25360;25360;28/05/2020;107000
25361;25361;28/05/2020;181000
25362;25362;28/05/2020;389000
25363;25363;28/05/2020;236000
25364;25364;28/05/2020;224900
25365;25365;28/05/2020;195000
25366;25366;28/05/2020;255000
25367;25367;28/05/2020;210480
25368;25368;28/05/2020;138004
25369;25369;28/05/2020;152000
25370;25370;28/05/2020;138000
25371;25371;28/05/2020;193400
25372;25372;28/05/2020;104500
25373;25373;28/05/2020;241000
25374;25374;28/05/2020;91345
25375;25375;28/05/2020;204604
25376;25376;28/05/2020;140000
25377;25377;28/05/2020;60501
25378;25378;28/05/2020;68000
25379;25379;28/05/2020;58500
25380;25380;28/05/2020;107000
25381;25381;28/05/2020;83500
25382;25382;28/05/2020;149900
25383;25383;28/05/2020;76000
25384;25384;28/05/2020;185000
25385;25385;28/05/2020;166520
25386;25386;28/05/2020;323263
25387;25387;28/05/2020;92000
25388;25388;28/05/2020;148000
25389;25389;28/05/2020;83000
25390;25390;28/05/2020;63000
25391;25391;28/05/2020;187000
25392;25392;28/05/2020;134200
25393;25393;28/05/2020;143700
25394;25394;28/05/2020;82600
25395;25395;28/05/2020;209000
25396;25396;28/05/2020;434000
25397;25397;28/05/2020;88000
25398;25398;28/05/2020;170400
25399;25399;28/05/2020;364500
25400;25400;28/05/2020;124000
25401;25401;28/05/2020;33500
25402;25402;28/05/2020;50800
25403;25403;28/05/2020;141500
25404;25404;28/05/2020;125000
25405;25405;28/05/2020;345000
25406;25406;28/05/2020;320000
25407;25407;28/05/2020;75000
25408;25408;28/05/2020;42000
25409;25409;28/05/2020;106000
25410;25410;28/05/2020;171000
25411;25411;28/05/2020;130500
25412;25412;28/05/2020;120000
25413;25413;28/05/2020;215000
25414;25414;28/05/2020;125000
25415;25415;28/05/2020;155000
25416;25416;28/05/2020;42000
25417;25417;28/05/2020;112000
25418;25418;28/05/2020;119500
25419;25419;28/05/2020;256000
25420;25420;28/05/2020;102800
25421;25421;28/05/2020;96432
25422;25422;28/05/2020;82925
25423;25423;28/05/2020;96000
25424;25424;28/05/2020;55000
25425;25425;28/05/2020;68000
25426;25426;28/05/2020;216500
25427;25427;28/05/2020;479500
25428;25428;28/05/2020;141000
25429;25429;28/05/2020;84000
25430;25430;28/05/2020;117810
25431;25431;28/05/2020;172720
25432;25432;28/05/2020;235500
25433;25433;28/05/2020;177000
25434;25434;28/05/2020;317000
25435;25435;28/05/2020;170000
25436;25436;28/05/2020;181000
25437;25437;28/05/2020;140200
25438;25438;28/05/2020;103500
25439;25439;28/05/2020;42000
25440;25440;28/05/2020;154000
25441;25441;28/05/2020;158000
25442;25442;28/05/2020;58000
25443;25443;28/05/2020;66000
25444;25444;28/05/2020;160000
25445;25445;28/05/2020;64000
25446;25446;28/05/2020;192000
25447;25447;28/05/2020;98000
25448;25448;28/05/2020;125000
25449;25449;28/05/2020;93000
25450;25450;28/05/2020;66000
25451;25451;28/05/2020;169000
25452;25452;28/05/2020;176000
25453;25453;28/05/2020;130800
25454;25454;28/05/2020;63000
25455;25455;28/05/2020;173900
25456;25456;28/05/2020;100000
25457;25457;28/05/2020;59000
25458;25458;28/05/2020;57000
25459;25459;28/05/2020;82000
25460;25460;28/05/2020;93000
25461;25461;28/05/2020;155000
25462;25462;28/05/2020;79000
25463;25463;28/05/2020;124000
25464;25464;28/05/2020;118000
25465;25465;28/05/2020;31200
25466;25466;28/05/2020;21000
25467;25467;28/05/2020;58300
25468;25468;28/05/2020;164190
25469;25469;28/05/2020;139000
25470;25470;28/05/2020;281700
25471;25471;28/05/2020;193500
25472;25472;28/05/2020;214900
25473;25473;28/05/2020;83000
25474;25474;28/05/2020;87500
25475;25475;28/05/2020;147000
25476;25476;28/05/2020;62000
25477;25477;28/05/2020;118980
25478;25478;28/05/2020;64500
25479;25479;28/05/2020;262000
25480;25480;28/05/2020;151000
25481;25481;28/05/2020;95000
25482;25482;28/05/2020;71800
25483;25483;28/05/2020;123000
25484;25484;28/05/2020;75000
25485;25485;28/05/2020;272400
25486;25486;28/05/2020;132500
25487;25487;28/05/2020;40608
25488;25488;28/05/2020;124000
25489;25489;28/05/2020;155900
25490;25490;28/05/2020;280650
25491;25491;28/05/2020;304900
25492;25492;28/05/2020;401800
25493;25493;28/05/2020;90750
25494;25494;28/05/2020;274000
25495;25495;28/05/2020;280500
25496;25496;28/05/2020;24500
25497;25497;28/05/2020;97100
25498;25498;28/05/2020;128550
25499;25499;28/05/2020;290870
25500;25500;28/05/2020;435431
25501;25501;28/05/2020;192140
25502;25502;28/05/2020;155100
25503;25503;28/05/2020;460000
25504;25504;28/05/2020;420000
25505;25505;28/05/2020;242000
25506;25506;28/05/2020;270000
25507;25507;28/05/2020;305600
25508;25508;28/05/2020;147500
25509;25509;28/05/2020;257000
25510;25510;28/05/2020;240000
25511;25511;28/05/2020;184000
25512;25512;28/05/2020;142700
25513;25513;28/05/2020;74000
25514;25514;28/05/2020;60700
25515;25515;28/05/2020;48000
25516;25516;28/05/2020;44250
25517;25517;28/05/2020;37000
25518;25518;28/05/2020;196000
25519;25519;28/05/2020;112000
25520;25520;28/05/2020;237300
25521;25521;28/05/2020;286500
25522;25522;28/05/2020;750000
25523;25523;28/05/2020;349900
25524;25524;28/05/2020;890105
25525;25525;28/05/2020;770000
25526;25526;28/05/2020;730000
25527;25527;28/05/2020;30000
25528;25528;28/05/2020;462470
25529;25529;28/05/2020;1342850
25530;25530;28/05/2020;147000
25531;25531;28/05/2020;150000
25532;25532;28/05/2020;480000
25533;25533;28/05/2020;740000
25534;25534;28/05/2020;4050000
25535;25535;28/05/2020;805000
25536;25536;28/05/2020;210000
25537;25537;28/05/2020;535000
25538;25538;28/05/2020;1120000
25539;25539;28/05/2020;208200
25540;25540;28/05/2020;320000
25541;25541;28/05/2020;1580000
25542;25542;28/05/2020;230000
25543;25543;28/05/2020;197380
25544;25544;28/05/2020;283000
25545;25545;28/05/2020;690000
25546;25546;28/05/2020;105000
25547;25547;28/05/2020;285500
25548;25548;28/05/2020;242685
25549;25549;28/05/2020;721154
25550;25550;28/05/2020;209800
25551;25551;28/05/2020;474000
25552;25552;28/05/2020;369000
25553;25553;28/05/2020;192000
25554;25554;28/05/2020;70000
25555;25555;28/05/2020;538500
25556;25556;28/05/2020;185000
25557;25557;28/05/2020;147000
25558;25558;28/05/2020;182000
25559;25559;28/05/2020;710000
25560;25560;28/05/2020;88506
25561;25561;28/05/2020;170000
25562;25562;28/05/2020;449000
25563;25563;28/05/2020;609400
25564;25564;28/05/2020;369857
25565;25565;28/05/2020;418000
25566;25566;28/05/2020;329000
25567;25567;28/05/2020;2500000
25568;25568;28/05/2020;950000
25569;25569;28/05/2020;1190000
25570;25570;28/05/2020;649260
25571;25571;28/05/2020;385000
25572;25572;28/05/2020;761120
25573;25573;28/05/2020;88500
25574;25574;28/05/2020;198000
25575;25575;28/05/2020;1074850
25576;25576;28/05/2020;408000
25577;25577;28/05/2020;1025000
25578;25578;28/05/2020;1402000
25579;25579;28/05/2020;300000
25580;25580;28/05/2020;585000
25581;25581;28/05/2020;3925000
25582;25582;28/05/2020;2367100
25583;25583;28/05/2020;399000
25584;25584;28/05/2020;950000
25585;25585;28/05/2020;620000
25586;25586;28/05/2020;1003200
25587;25587;28/05/2020;995000
25588;25588;28/05/2020;307000
25589;25589;28/05/2020;398000
25590;25590;28/05/2020;380690
25591;25591;28/05/2020;254350
25592;25592;28/05/2020;255000
25593;25593;28/05/2020;570000
25594;25594;28/05/2020;345000
25595;25595;28/05/2020;357500
25596;25596;28/05/2020;349800
25597;25597;28/05/2020;315000
25598;25598;28/05/2020;278620
25599;25599;28/05/2020;335000
25600;25600;28/05/2020;175000
25601;25601;28/05/2020;165000
25602;25602;28/05/2020;625000
25603;25603;28/05/2020;815000
25604;25604;28/05/2020;364000
25605;25605;28/05/2020;330900
25606;25606;28/05/2020;516200
25607;25607;28/05/2020;125000
25608;25608;28/05/2020;299600
25609;25609;28/05/2020;192000
25610;25610;28/05/2020;29450
25611;25611;28/05/2020;120000
25612;25612;28/05/2020;65000
25613;25613;28/05/2020;26000
25614;25614;28/05/2020;136000
25615;25615;28/05/2020;190850
25616;25616;28/05/2020;144000
25617;25617;28/05/2020;132500
25618;25618;28/05/2020;292000
25619;25619;28/05/2020;238000
25620;25620;28/05/2020;76500
25621;25621;28/05/2020;164725
25622;25622;28/05/2020;310000
25623;25623;28/05/2020;153500
25624;25624;28/05/2020;245000
25625;25625;28/05/2020;144000
25626;25626;28/05/2020;110000
25627;25627;28/05/2020;257142.86
25628;25628;28/05/2020;110000
25629;25629;28/05/2020;92500
25630;25630;28/05/2020;262000
25631;25631;28/05/2020;229600
25632;25632;28/05/2020;218000
25633;25633;28/05/2020;172000
25634;25634;28/05/2020;269900
25635;25635;28/05/2020;192500
25636;25636;28/05/2020;170000
25637;25637;28/05/2020;136000
25638;25638;28/05/2020;163000
25639;25639;28/05/2020;67500
25640;25640;28/05/2020;221450
25641;25641;28/05/2020;200000
25642;25642;28/05/2020;207000
25643;25643;28/05/2020;1159420
25644;25644;28/05/2020;410570
25645;25645;28/05/2020;110000
25646;25646;28/05/2020;154000
25647;25647;28/05/2020;422700
25648;25648;28/05/2020;394000
25649;25649;28/05/2020;59000
25650;25650;28/05/2020;444500
25651;25651;28/05/2020;95000
25652;25652;28/05/2020;463800
25653;25653;28/05/2020;37493.27
25654;25654;28/05/2020;339120
25655;25655;28/05/2020;67200
25656;25656;28/05/2020;185000
25657;25657;28/05/2020;81400
25658;25658;28/05/2020;272000
25659;25659;28/05/2020;212650
25660;25660;28/05/2020;179000
25661;25661;28/05/2020;75000
25662;25662;28/05/2020;127300
25663;25663;28/05/2020;247000
25664;25664;28/05/2020;775350
25665;25665;28/05/2020;196500
25666;25666;28/05/2020;285000
25667;25667;28/05/2020;430000
25668;25668;28/05/2020;297000
25669;25669;28/05/2020;53000
25670;25670;28/05/2020;59000
25671;25671;28/05/2020;154585
25672;25672;28/05/2020;85000
25673;25673;28/05/2020;139480
25674;25674;28/05/2020;229000
25675;25675;28/05/2020;295000
25676;25676;28/05/2020;233000
25677;25677;28/05/2020;385500
25678;25678;28/05/2020;260000
25679;25679;28/05/2020;148800
25680;25680;28/05/2020;73500
25681;25681;28/05/2020;100000
25682;25682;28/05/2020;138600
25683;25683;28/05/2020;109900
25684;25684;28/05/2020;148000
25685;25685;28/05/2020;300000
25686;25686;28/05/2020;118800
25687;25687;28/05/2020;149000
25688;25688;28/05/2020;115000
25689;25689;28/05/2020;330000
25690;25690;28/05/2020;307050
25691;25691;28/05/2020;59000
25692;25692;28/05/2020;235500
25693;25693;28/05/2020;68500
25694;25694;28/05/2020;101000
25695;25695;28/05/2020;284000
25696;25696;28/05/2020;456000
25697;25697;28/05/2020;270800
25698;25698;28/05/2020;99000
25699;25699;28/05/2020;95000
25700;25700;28/05/2020;293390
25701;25701;28/05/2020;205000
25702;25702;28/05/2020;71400
25703;25703;28/05/2020;79500
25704;25704;28/05/2020;58388
25705;25705;28/05/2020;38000
25706;25706;28/05/2020;46000
25707;25707;28/05/2020;52000
25708;25708;28/05/2020;124500
25709;25709;28/05/2020;306000
25710;25710;28/05/2020;80000
25711;25711;28/05/2020;175975
25712;25712;28/05/2020;215000
25713;25713;28/05/2020;104000
25714;25714;28/05/2020;127000
25715;25715;28/05/2020;201000
25716;25716;28/05/2020;85700
25717;25717;28/05/2020;312000
25718;25718;28/05/2020;161000
25719;25719;28/05/2020;151100
25720;25720;28/05/2020;145000
25721;25721;28/05/2020;68500
25722;25722;28/05/2020;220000
25723;25723;28/05/2020;349665
25724;25724;28/05/2020;316000
25725;25725;28/05/2020;225000
25726;25726;28/05/2020;245200
25727;25727;28/05/2020;268000
25728;25728;28/05/2020;520000
25729;25729;28/05/2020;640000
25730;25730;28/05/2020;211500
25731;25731;28/05/2020;220000
25732;25732;28/05/2020;617000
25733;25733;28/05/2020;490980
25734;25734;28/05/2020;367800
25735;25735;28/05/2020;795000
25736;25736;28/05/2020;3370000
25737;25737;28/05/2020;2655000
25738;25738;28/05/2020;195000
25739;25739;28/05/2020;169500
25740;25740;28/05/2020;279700
25741;25741;28/05/2020;198500
25742;25742;28/05/2020;120500
25743;25743;28/05/2020;107000
25744;25744;28/05/2020;215000
25745;25745;28/05/2020;150150
25746;25746;28/05/2020;276000
25747;25747;28/05/2020;395000
25748;25748;28/05/2020;99500
25749;25749;28/05/2020;121000
25750;25750;28/05/2020;308000
25751;25751;28/05/2020;242500
25752;25752;28/05/2020;290000
25753;25753;28/05/2020;62500
25754;25754;28/05/2020;211200
25755;25755;28/05/2020;80000
25756;25756;28/05/2020;86000
25757;25757;28/05/2020;170000
25758;25758;28/05/2020;232000
25759;25759;28/05/2020;86000
25760;25760;28/05/2020;180000
25761;25761;28/05/2020;363000
25762;25762;28/05/2020;481900
25763;25763;28/05/2020;185000
25764;25764;28/05/2020;262000
25765;25765;28/05/2020;210000
25766;25766;28/05/2020;231000
25767;25767;28/05/2020;151100
25768;25768;28/05/2020;280000
25769;25769;28/05/2020;250100
25770;25770;28/05/2020;137500
25771;25771;28/05/2020;161577
25772;25772;28/05/2020;159000
25773;25773;28/05/2020;207200
25774;25774;28/05/2020;469000
25775;25775;28/05/2020;177650
25776;25776;28/05/2020;177000
25777;25777;28/05/2020;275000
25778;25778;28/05/2020;130000
25779;25779;28/05/2020;208380
25780;25780;28/05/2020;375000
25781;25781;28/05/2020;120000
25782;25782;28/05/2020;300000
25783;25783;28/05/2020;159505
25784;25784;28/05/2020;495000
25785;25785;28/05/2020;158000
25786;25786;28/05/2020;455000
25787;25787;28/05/2020;440000
25788;25788;28/05/2020;349000
25789;25789;28/05/2020;360000
25790;25790;28/05/2020;510000
25791;25791;28/05/2020;298260
25792;25792;28/05/2020;325000
25793;25793;28/05/2020;369350
25794;25794;28/05/2020;466400
25795;25795;28/05/2020;110000
25796;25796;28/05/2020;236000
25797;25797;28/05/2020;237802
25798;25798;28/05/2020;269000
25799;25799;28/05/2020;145000
25800;25800;28/05/2020;200000
25801;25801;28/05/2020;125000
25802;25802;28/05/2020;167000
25803;25803;28/05/2020;230000
25804;25804;28/05/2020;149650
25805;25805;28/05/2020;227450
25806;25806;28/05/2020;250000
25807;25807;28/05/2020;130000
25808;25808;28/05/2020;186300
25809;25809;28/05/2020;197100
25810;25810;28/05/2020;152500
25811;25811;28/05/2020;210000
25812;25812;28/05/2020;123000
25813;25813;28/05/2020;188000
25814;25814;28/05/2020;285000
25815;25815;28/05/2020;173000
25816;25816;28/05/2020;255000
25817;25817;28/05/2020;183000
25818;25818;28/05/2020;195000
25819;25819;29/05/2020;371550
25820;25820;29/05/2020;193700
25821;25821;29/05/2020;151000
25822;25822;29/05/2020;137000
25823;25823;29/05/2020;55500
25824;25824;29/05/2020;63000
25825;25825;29/05/2020;45710
25826;25826;29/05/2020;55500
25827;25827;29/05/2020;60000
25828;25828;29/05/2020;59800
25829;25829;29/05/2020;148000
25830;25830;29/05/2020;23000
25831;25831;29/05/2020;65500
25832;25832;29/05/2020;39000
25833;25833;29/05/2020;383800
25834;25834;29/05/2020;96000
25835;25835;29/05/2020;527000
25836;25836;29/05/2020;202000
25837;25837;29/05/2020;282000
25838;25838;29/05/2020;173000
25839;25839;29/05/2020;292000
25840;25840;29/05/2020;117500
25841;25841;29/05/2020;387000
25842;25842;29/05/2020;140000
25843;25843;29/05/2020;165000
25844;25844;29/05/2020;90000
25845;25845;29/05/2020;172000
25846;25846;29/05/2020;150000
25847;25847;29/05/2020;122500
25848;25848;29/05/2020;563000
25849;25849;29/05/2020;810000
25850;25850;29/05/2020;148750
25851;25851;29/05/2020;66000
25852;25852;29/05/2020;317000
25853;25853;29/05/2020;52000
25854;25854;29/05/2020;770500
25855;25855;29/05/2020;100000
25856;25856;29/05/2020;67000
25857;25857;29/05/2020;120000
25858;25858;29/05/2020;130000
25859;25859;29/05/2020;3000
25860;25860;29/05/2020;617000
25861;25861;29/05/2020;123500
25862;25862;29/05/2020;53000
25863;25863;29/05/2020;147000
25864;25864;29/05/2020;135000
25865;25865;29/05/2020;105000
25866;25866;29/05/2020;53070
25867;25867;29/05/2020;49000
25868;25868;29/05/2020;82000
25869;25869;29/05/2020;132000
25870;25870;29/05/2020;54000
25871;25871;29/05/2020;39000
25872;25872;29/05/2020;68000
25873;25873;29/05/2020;90000
25874;25874;29/05/2020;78860
25875;25875;29/05/2020;59000
25876;25876;29/05/2020;55000
25877;25877;29/05/2020;127800
25878;25878;29/05/2020;136520
25879;25879;29/05/2020;118000
25880;25880;29/05/2020;63150
25881;25881;29/05/2020;145000
25882;25882;29/05/2020;800000
25883;25883;29/05/2020;235000
25884;25884;29/05/2020;73909
25885;25885;29/05/2020;100000
25886;25886;29/05/2020;186900
25887;25887;29/05/2020;140000
25888;25888;29/05/2020;153000
25889;25889;29/05/2020;285000
25890;25890;29/05/2020;93957
25891;25891;29/05/2020;90000
25892;25892;29/05/2020;61000
25893;25893;29/05/2020;116000
25894;25894;29/05/2020;88000
25895;25895;29/05/2020;202230
25896;25896;29/05/2020;120000
25897;25897;29/05/2020;115000
25898;25898;29/05/2020;95500
25899;25899;29/05/2020;84000
25900;25900;29/05/2020;181000
25901;25901;29/05/2020;70000
25902;25902;29/05/2020;74500
25903;25903;29/05/2020;122000
25904;25904;29/05/2020;113000
25905;25905;29/05/2020;57000
25906;25906;29/05/2020;60400
25907;25907;29/05/2020;63000
25908;25908;29/05/2020;430000
25909;25909;29/05/2020;41500
25910;25910;29/05/2020;32000
25911;25911;29/05/2020;112605
25912;25912;29/05/2020;105000
25913;25913;29/05/2020;49000
25914;25914;29/05/2020;80900
25915;25915;29/05/2020;128000
25916;25916;29/05/2020;126940
25917;25917;29/05/2020;59000
25918;25918;29/05/2020;146950
25919;25919;29/05/2020;137000
25920;25920;29/05/2020;80000
25921;25921;29/05/2020;49000
25922;25922;29/05/2020;30500
25923;25923;29/05/2020;195000
25924;25924;29/05/2020;186800
25925;25925;29/05/2020;79062
25926;25926;29/05/2020;97000
25927;25927;29/05/2020;90000
25928;25928;29/05/2020;69500
25929;25929;29/05/2020;66500
25930;25930;29/05/2020;51000
25931;25931;29/05/2020;60000
25932;25932;29/05/2020;63000
25933;25933;29/05/2020;92000
25934;25934;29/05/2020;31000
25935;25935;29/05/2020;137000
25936;25936;29/05/2020;115000
25937;25937;29/05/2020;172000
25938;25938;29/05/2020;80000
25939;25939;29/05/2020;195000
25940;25940;29/05/2020;82000
25941;25941;29/05/2020;150700
25942;25942;29/05/2020;107000
25943;25943;29/05/2020;67860
25944;25944;29/05/2020;295000
25945;25945;29/05/2020;62000
25946;25946;29/05/2020;152000
25947;25947;29/05/2020;84000
25948;25948;29/05/2020;161500
25949;25949;29/05/2020;58500
25950;25950;29/05/2020;349000
25951;25951;29/05/2020;251220
25952;25952;29/05/2020;104000
25953;25953;29/05/2020;240000
25954;25954;29/05/2020;68000
25955;25955;29/05/2020;98225
25956;25956;29/05/2020;116000
25957;25957;29/05/2020;248700
25958;25958;29/05/2020;55000
25959;25959;29/05/2020;143500
25960;25960;29/05/2020;230000
25961;25961;29/05/2020;246000
25962;25962;29/05/2020;228000
25963;25963;29/05/2020;282000
25964;25964;29/05/2020;293600
25965;25965;29/05/2020;156200
25966;25966;29/05/2020;163000
25967;25967;29/05/2020;563000
25968;25968;29/05/2020;212000
25969;25969;29/05/2020;303585
25970;25970;29/05/2020;307500
25971;25971;29/05/2020;419000
25972;25972;29/05/2020;247000
25973;25973;29/05/2020;261000
25974;25974;29/05/2020;155000
25975;25975;29/05/2020;190000
25976;25976;29/05/2020;272300
25977;25977;29/05/2020;94787
25978;25978;29/05/2020;100000
25979;25979;29/05/2020;165861
25980;25980;29/05/2020;115000
25981;25981;29/05/2020;713810
25982;25982;29/05/2020;1096150
25983;25983;29/05/2020;110000
25984;25984;29/05/2020;170000
25985;25985;29/05/2020;225000
25986;25986;29/05/2020;100000
25987;25987;29/05/2020;115700
25988;25988;29/05/2020;195130
25989;25989;29/05/2020;184500
25990;25990;29/05/2020;85500
25991;25991;29/05/2020;118000
25992;25992;29/05/2020;39000
25993;25993;29/05/2020;47000
25994;25994;29/05/2020;116220
25995;25995;29/05/2020;81000
25996;25996;29/05/2020;127000
25997;25997;29/05/2020;380000
25998;25998;29/05/2020;108700
25999;25999;29/05/2020;287000
26000;26000;29/05/2020;62000
26001;26001;29/05/2020;40000
26002;26002;29/05/2020;122400
26003;26003;29/05/2020;319800
26004;26004;29/05/2020;153000
26005;26005;29/05/2020;190000
26006;26006;29/05/2020;52000
26007;26007;29/05/2020;163000
26008;26008;29/05/2020;199000
26009;26009;29/05/2020;272000
26010;26010;29/05/2020;115000
26011;26011;29/05/2020;242500
26012;26012;29/05/2020;162000
26013;26013;29/05/2020;98000
26014;26014;29/05/2020;122500
26015;26015;29/05/2020;129290
26016;26016;29/05/2020;54800
26017;26017;29/05/2020;170000
26018;26018;29/05/2020;125000
26019;26019;29/05/2020;170000
26020;26020;29/05/2020;45000
26021;26021;29/05/2020;87500
26022;26022;29/05/2020;98500
26023;26023;29/05/2020;130000
26024;26024;29/05/2020;205000
26025;26025;29/05/2020;79000
26026;26026;29/05/2020;85500
26027;26027;29/05/2020;190750
26028;26028;29/05/2020;149000
26029;26029;29/05/2020;332500
26030;26030;29/05/2020;92000
26031;26031;29/05/2020;367000
26032;26032;29/05/2020;50350
26033;26033;29/05/2020;112300
26034;26034;29/05/2020;82500
26035;26035;29/05/2020;28500
26036;26036;29/05/2020;54600
26037;26037;29/05/2020;71500
26038;26038;29/05/2020;199000
26039;26039;29/05/2020;212150
26040;26040;29/05/2020;75000
26041;26041;29/05/2020;123870
26042;26042;29/05/2020;59200
26043;26043;29/05/2020;83000
26044;26044;29/05/2020;35000
26045;26045;29/05/2020;15500
26046;26046;29/05/2020;56000
26047;26047;29/05/2020;76000
26048;26048;29/05/2020;41000
26049;26049;29/05/2020;129000
26050;26050;29/05/2020;36000
26051;26051;29/05/2020;100800
26052;26052;29/05/2020;110000
26053;26053;29/05/2020;65820
26054;26054;29/05/2020;160000
26055;26055;29/05/2020;271000
26056;26056;29/05/2020;152700
26057;26057;29/05/2020;404000
26058;26058;29/05/2020;88000
26059;26059;29/05/2020;365000
26060;26060;29/05/2020;167085
26061;26061;29/05/2020;98900
26062;26062;29/05/2020;98020
26063;26063;29/05/2020;97295
26064;26064;29/05/2020;63000
26065;26065;29/05/2020;85000
26066;26066;29/05/2020;189598.58
26067;26067;29/05/2020;210000
26068;26068;29/05/2020;96450
26069;26069;29/05/2020;329000
26070;26070;29/05/2020;148000
26071;26071;29/05/2020;132000
26072;26072;29/05/2020;121000
26073;26073;29/05/2020;104000
26074;26074;29/05/2020;93000
26075;26075;29/05/2020;100000
26076;26076;29/05/2020;181000
26077;26077;29/05/2020;195000
26078;26078;29/05/2020;35000
26079;26079;29/05/2020;63000
26080;26080;29/05/2020;249100
26081;26081;29/05/2020;71000
26082;26082;29/05/2020;76280
26083;26083;29/05/2020;93000
26084;26084;29/05/2020;128000
26085;26085;29/05/2020;76900
26086;26086;29/05/2020;153000
26087;26087;29/05/2020;16991
26088;26088;29/05/2020;101770
26089;26089;29/05/2020;17500
26090;26090;29/05/2020;60000
26091;26091;29/05/2020;184700
26092;26092;29/05/2020;81000
26093;26093;29/05/2020;122350
26094;26094;29/05/2020;110000
26095;26095;29/05/2020;42000
26096;26096;29/05/2020;63500
26097;26097;29/05/2020;42000
26098;26098;29/05/2020;184000
26099;26099;29/05/2020;157717
26100;26100;29/05/2020;47500
26101;26101;29/05/2020;53500
26102;26102;29/05/2020;59265
26103;26103;29/05/2020;139000
26104;26104;29/05/2020;102000
26105;26105;29/05/2020;115000
26106;26106;29/05/2020;31000
26107;26107;29/05/2020;47000
26108;26108;29/05/2020;110000
26109;26109;29/05/2020;99640
26110;26110;29/05/2020;45000
26111;26111;29/05/2020;54000
26112;26112;29/05/2020;93500
26113;26113;29/05/2020;890000
26114;26114;29/05/2020;150000
26115;26115;29/05/2020;229000
26116;26116;29/05/2020;85000
26117;26117;29/05/2020;84000
26118;26118;29/05/2020;97000
26119;26119;29/05/2020;67000
26120;26120;29/05/2020;61500
26121;26121;29/05/2020;115000
26122;26122;29/05/2020;97500
26123;26123;29/05/2020;145000
26124;26124;29/05/2020;107000
26125;26125;29/05/2020;56000
26126;26126;29/05/2020;84000
26127;26127;29/05/2020;91000
26128;26128;29/05/2020;107000
26129;26129;29/05/2020;207000
26130;26130;29/05/2020;484800
26131;26131;29/05/2020;169000
26132;26132;29/05/2020;120280
26133;26133;29/05/2020;128500
